cibil__user,overdue_amount_ongoing,overdue_number_ongoing,funded_amount_ongoing,highest_fundamt_ongoing,total_loans_ongoing,total_emi_ongoing,total_current_due_ongoing,settle_12month
251380,0.0,0.0,287900.0,200000.0,6.0,0.0,510645.0,1.0
251384,0.0,0.0,5000.0,5000.0,1.0,0.0,5191.0,0.0
251386,0.0,0.0,70000.0,40000.0,4.0,626.0,93494.0,0.0
251391,0.0,0.0,3719548.0,1500000.0,8.0,3748.0,3520093.0,0.0
251400,0.0,0.0,58000.0,50000.0,4.0,0.0,55456.0,0.0
251405,0.0,0.0,591408.0,591408.0,2.0,0.0,606764.0,0.0
251427,3001.0,2.0,223521.0,85000.0,6.0,1682.0,183109.0,0.0
251449,67957.0,1.0,2813461.0,759261.0,13.0,52145.0,2627163.0,0.0
251466,19.0,1.0,2444441.0,804440.0,19.0,36898.0,1631814.0,0.0
251481,8853.0,1.0,646173.0,596173.0,6.0,0.0,918717.0,0.0
251483,0.0,0.0,0.0,0.0,4.0,0.0,50989.0,0.0
251490,13798.0,2.0,487658.0,110000.0,22.0,23279.0,456517.0,0.0
251503,0.0,0.0,68613.0,24999.0,5.0,1050.0,51129.0,0.0
251513,0.0,0.0,99066.0,60976.0,3.0,0.0,74982.0,0.0
251523,0.0,0.0,77000.0,50000.0,2.0,0.0,76139.0,0.0
251529,17052.0,2.0,380500.0,100000.0,6.0,9761.0,262721.0,0.0
251539,0.0,0.0,43500.0,40000.0,2.0,3535.0,43499.0,0.0
251549,0.0,0.0,3000.0,3000.0,2.0,0.0,32322.0,0.0
251552,2207.0,1.0,22200.0,20000.0,4.0,0.0,44218.0,0.0
251562,0.0,0.0,200668.0,151978.0,5.0,2100.0,176230.0,0.0
251565,0.0,0.0,23000.0,23000.0,1.0,2300.0,5500.0,0.0
251591,0.0,0.0,50000.0,50000.0,1.0,4801.0,18169.0,0.0
251597,3030.0,2.0,48560.0,37000.0,3.0,2923.0,51503.0,0.0
251602,30407.0,1.0,346000.0,100000.0,7.0,385287.0,858555.0,0.0
251609,12508.0,1.0,0.0,0.0,1.0,0.0,12508.0,1.0
251620,0.0,0.0,46189.0,46189.0,1.0,1794.0,21752.0,0.0
251624,3545.0,2.0,78388.0,30000.0,5.0,2300.0,69993.0,0.0
251644,0.0,0.0,317400.0,150000.0,7.0,7333.0,274565.0,0.0
251652,0.0,0.0,30000.0,30000.0,1.0,0.0,3140.0,0.0
251655,0.0,0.0,114990.0,100000.0,1.0,0.0,9368.0,0.0
251656,0.0,0.0,131000.0,100000.0,5.0,9159.0,125691.0,0.0
251661,7802.0,1.0,1007300.0,400000.0,11.0,21591.0,1118700.0,0.0
251721,0.0,0.0,344000.0,221000.0,11.0,7426.0,374785.0,0.0
251728,138169.0,3.0,99000.0,50000.0,3.0,4900.0,219749.0,2.0
251774,0.0,0.0,129890.0,49500.0,5.0,1438.0,88878.0,0.0
251818,0.0,0.0,206100.0,100000.0,16.0,23597.0,259695.0,0.0
251821,58678.0,2.0,245324.0,60000.0,7.0,5014.0,221488.0,3.0
251849,0.0,0.0,60000.0,60000.0,1.0,0.0,60287.0,0.0
251865,0.0,0.0,30999.0,20500.0,3.0,1801.0,51221.0,0.0
251905,14280.0,1.0,52000.0,18000.0,7.0,6324.0,146660.0,0.0
251907,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
251916,0.0,0.0,112711.0,70538.0,2.0,5880.0,75768.0,0.0
251938,6246.0,3.0,160500.0,60000.0,4.0,5000.0,8997.0,0.0
251944,0.0,0.0,4520478.0,2933895.0,8.0,47072.0,4447316.0,0.0
251945,0.0,0.0,345732.0,57000.0,20.0,12740.0,392042.0,0.0
251982,0.0,0.0,0.0,0.0,1.0,0.0,10250.0,0.0
251990,0.0,0.0,7161506.0,5500000.0,18.0,95120.0,6428393.0,0.0
252019,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
252025,1475.0,1.0,143961.0,104999.0,5.0,0.0,160732.0,0.0
252030,61340.0,1.0,435000.0,200000.0,3.0,0.0,151797.0,2.0
252043,0.0,0.0,246600.0,87000.0,4.0,176030.0,248181.0,0.0
252055,0.0,0.0,828156.0,657156.0,4.0,8706.0,804100.0,0.0
252060,0.0,0.0,52500.0,25000.0,2.0,1950.0,28856.0,0.0
252123,0.0,0.0,65600.0,25000.0,6.0,7350.0,51593.0,0.0
252136,36030.0,4.0,955098.0,458108.0,12.0,12475.0,751545.0,0.0
252148,0.0,0.0,180250.0,115000.0,4.0,0.0,179777.0,0.0
252159,0.0,0.0,584556.0,304406.0,9.0,3833.0,501630.0,0.0
252169,0.0,0.0,179000.0,50000.0,5.0,7718.0,165464.0,0.0
252184,0.0,0.0,81552.0,59000.0,3.0,1979.0,56147.0,0.0
252186,0.0,0.0,456044.0,226000.0,9.0,6574.0,213393.0,0.0
252227,0.0,0.0,256643.0,109500.0,10.0,8055.0,152083.0,0.0
252244,0.0,0.0,441629.0,100000.0,11.0,19607.0,321745.0,0.0
252250,0.0,0.0,233000.0,150000.0,8.0,0.0,291242.0,0.0
252254,7332.0,1.0,14000.0,12000.0,2.0,0.0,148012.0,0.0
252300,26782.0,3.0,0.0,0.0,4.0,0.0,226239.0,1.0
252314,19982.0,5.0,482900.0,355000.0,13.0,15954.0,452181.0,0.0
252317,0.0,0.0,5000.0,5000.0,1.0,0.0,5000.0,0.0
252363,0.0,0.0,117000.0,60000.0,5.0,5372.0,66122.0,0.0
252375,6550.0,1.0,138499.0,61600.0,7.0,0.0,124388.0,0.0
252390,0.0,0.0,324102.0,98000.0,14.0,14332.0,365667.0,0.0
252400,89319.0,10.0,55145.0,29645.0,10.0,7070.0,89291.0,0.0
252417,4537.0,1.0,336000.0,200000.0,6.0,13114.0,244113.0,0.0
252453,58416.0,4.0,655620.0,612620.0,5.0,0.0,1420724.0,0.0
252454,0.0,0.0,50000.0,50000.0,1.0,0.0,45847.0,0.0
252475,0.0,0.0,298205.0,200000.0,6.0,1397.0,54398.0,0.0
252485,52705.0,6.0,139465.0,18000.0,19.0,23182.0,118119.0,0.0
252486,0.0,0.0,93020.0,50000.0,7.0,0.0,103238.0,0.0
252509,3396.0,1.0,1567118.0,1263408.0,8.0,16436.0,1477369.0,0.0
252512,0.0,0.0,478737.0,169000.0,10.0,15040.0,373387.0,0.0
252514,0.0,0.0,74000.0,50000.0,1.0,2000.0,40552.0,0.0
252536,18081.0,4.0,1167687.0,182000.0,29.0,34413.0,2082103.0,0.0
252537,33825.0,5.0,253522.0,65000.0,7.0,18531.0,144738.0,1.0
252565,1753.0,1.0,83875.0,40000.0,5.0,0.0,267337.0,0.0
252578,12296.0,3.0,112790.0,51143.0,6.0,12795.0,54580.0,0.0
252579,0.0,0.0,65198.0,50198.0,4.0,2588.0,120308.0,0.0
252607,35593.0,1.0,618972.0,325000.0,5.0,19411.0,511602.0,1.0
252675,71228.0,2.0,124050.0,111000.0,2.0,1492.0,93652.0,2.0
252693,0.0,0.0,1170690.0,1100000.0,4.0,0.0,1015000.0,0.0
252696,0.0,0.0,38499.0,25000.0,4.0,1174.0,52247.0,0.0
252743,4239.0,1.0,146542.0,40000.0,8.0,15718.0,101002.0,0.0
252744,702.0,2.0,1519920.0,500000.0,11.0,11634.0,1429075.0,0.0
252747,0.0,0.0,49499.0,18999.0,6.0,17742.0,72722.0,0.0
252772,0.0,0.0,229129.0,100000.0,10.0,15357.0,223652.0,0.0
252775,5596.0,1.0,44400.0,44400.0,1.0,2261.0,5596.0,0.0
252784,19924.0,7.0,359852.0,220000.0,8.0,0.0,340575.0,0.0
252801,0.0,0.0,10000.0,10000.0,1.0,958.0,10000.0,0.0
252825,0.0,0.0,85000.0,50000.0,5.0,8323.0,85806.0,0.0
252841,0.0,0.0,25000.0,25000.0,1.0,0.0,25000.0,0.0
252851,0.0,0.0,298826.0,60000.0,19.0,3535.0,473700.0,0.0
252865,0.0,0.0,229501.0,120000.0,7.0,0.0,201973.0,0.0
252879,0.0,0.0,352753.0,200000.0,6.0,1707.0,244233.0,0.0
252881,10461.0,2.0,346952.0,150000.0,4.0,0.0,276256.0,3.0
252932,0.0,0.0,0.0,0.0,1.0,0.0,30267.0,0.0
252948,0.0,0.0,5944000.0,1294000.0,13.0,12936.0,4916651.0,0.0
252949,0.0,0.0,137006.0,107456.0,2.0,7821.0,119276.0,0.0
252988,0.0,0.0,173000.0,65000.0,6.0,3601.0,128678.0,0.0
253072,0.0,0.0,214352.0,84000.0,14.0,3334.0,311837.0,0.0
253074,0.0,0.0,220754.0,181354.0,6.0,963.0,44748.0,1.0
253099,0.0,0.0,222160.0,112160.0,5.0,0.0,195059.0,0.0
253106,0.0,0.0,554960.0,532160.0,2.0,0.0,513076.0,0.0
253118,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
253147,0.0,0.0,95000.0,69000.0,4.0,0.0,80846.0,0.0
253183,0.0,0.0,189689.0,100000.0,7.0,4752.0,172715.0,0.0
253187,5287.0,1.0,100000.0,100000.0,1.0,319.0,32008.0,0.0
253189,396.0,1.0,74016.0,38419.0,3.0,4476.0,24169.0,0.0
253190,12542.0,1.0,640000.0,270000.0,7.0,13725.0,577471.0,0.0
253193,0.0,0.0,78081.0,24000.0,6.0,4254.0,50274.0,0.0
253194,8.0,1.0,351001.0,130000.0,13.0,3092.0,295934.0,0.0
253201,0.0,0.0,66000.0,50000.0,5.0,0.0,61089.0,0.0
253220,0.0,0.0,285000.0,200000.0,4.0,8333.0,270462.0,0.0
253224,0.0,0.0,459506.0,150000.0,10.0,0.0,350227.0,0.0
253259,0.0,0.0,31924.0,20000.0,3.0,0.0,27494.0,0.0
253266,0.0,0.0,187504.0,130000.0,7.0,7697.0,190244.0,0.0
253267,40862.0,4.0,142890.0,75000.0,6.0,9509.0,97408.0,0.0
253285,0.0,0.0,108071.0,30000.0,5.0,15418.0,159912.0,1.0
253306,0.0,0.0,3552702.0,3255000.0,5.0,22817.0,3399885.0,0.0
253313,7170.0,2.0,45430.0,40430.0,3.0,0.0,75372.0,0.0
253318,8939.0,3.0,3549000.0,3100000.0,10.0,36001.0,1686693.0,0.0
253321,0.0,0.0,40500.0,22000.0,2.0,735.0,14982.0,0.0
253340,0.0,0.0,304142.0,200000.0,7.0,7461.0,233009.0,0.0
253346,3781.0,1.0,3132056.0,1770391.0,5.0,42424.0,3004414.0,0.0
253377,0.0,0.0,200000.0,200000.0,1.0,1.0,201730.0,0.0
253391,0.0,0.0,542000.0,235000.0,4.0,7717.0,479813.0,0.0
253405,480.0,1.0,473742.0,200000.0,9.0,33767.0,279427.0,0.0
253407,0.0,0.0,445737.0,225937.0,7.0,18673.0,440322.0,0.0
253410,0.0,0.0,118000.0,60500.0,3.0,0.0,88219.0,0.0
253423,0.0,0.0,141600.0,50000.0,3.0,0.0,72226.0,0.0
253427,0.0,0.0,400000.0,400000.0,1.0,0.0,345502.0,0.0
253429,69971.0,9.0,973578.0,200000.0,19.0,52214.0,597164.0,2.0
253433,0.0,0.0,1721238.0,1043800.0,9.0,16410.0,1852140.0,0.0
253456,8843.0,3.0,701725.0,197000.0,13.0,19070.0,699014.0,0.0
253458,142587.0,2.0,55000.0,50000.0,2.0,1216.0,142587.0,2.0
253461,0.0,0.0,117137.0,75000.0,5.0,4310.0,108646.0,0.0
253481,0.0,0.0,0.0,0.0,1.0,0.0,80610.0,1.0
253490,0.0,0.0,15000.0,5000.0,3.0,0.0,15000.0,0.0
253516,0.0,0.0,122090.0,56100.0,3.0,0.0,99008.0,0.0
253518,17339.0,3.0,340500.0,332500.0,4.0,5004.0,531156.0,0.0
253534,0.0,0.0,194301.0,194301.0,4.0,0.0,285500.0,0.0
253538,0.0,0.0,62000.0,62000.0,1.0,0.0,46316.0,0.0
253576,0.0,0.0,201052.0,62000.0,11.0,3022.0,239327.0,0.0
253577,0.0,0.0,180000.0,130000.0,2.0,10288.0,134745.0,0.0
253633,0.0,0.0,644636.0,288636.0,11.0,17161.0,591357.0,0.0
253637,12493.0,3.0,2042500.0,1600000.0,13.0,34520.0,2149068.0,0.0
253649,3558.0,1.0,2200.0,2200.0,2.0,0.0,55077.0,0.0
253657,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
253672,0.0,0.0,130953.0,53000.0,6.0,751.0,79611.0,0.0
253686,5749.0,1.0,170024.0,70000.0,3.0,8210.0,82261.0,0.0
253739,0.0,0.0,766195.0,239000.0,10.0,8579.0,740274.0,0.0
253753,6317.0,1.0,304620.0,100000.0,13.0,11044.0,319232.0,0.0
253758,4463.0,2.0,368755.0,210000.0,10.0,0.0,353025.0,0.0
253769,0.0,0.0,0.0,0.0,1.0,0.0,15346.0,0.0
253773,0.0,0.0,344300.0,233000.0,9.0,15106.0,359347.0,0.0
253777,3546.0,1.0,70000.0,70000.0,2.0,1500.0,99264.0,0.0
253778,0.0,0.0,400500.0,154000.0,11.0,14206.0,459763.0,0.0
253787,0.0,0.0,462399.0,400000.0,5.0,0.0,405936.0,0.0
253794,0.0,0.0,2540391.0,786891.0,17.0,38580.0,2536553.0,1.0
253798,0.0,0.0,205849.0,74259.0,5.0,2782.0,111974.0,0.0
253815,0.0,0.0,659783.0,225968.0,19.0,23239.0,659071.0,0.0
253836,0.0,0.0,46310.0,36300.0,4.0,0.0,46310.0,0.0
253863,36318.0,2.0,69463.0,64863.0,3.0,4634.0,104766.0,0.0
253871,0.0,0.0,201247.0,49524.0,7.0,12632.0,141338.0,0.0
253885,0.0,0.0,564795.0,300000.0,3.0,6981.0,483603.0,0.0
253887,0.0,0.0,282000.0,250000.0,2.0,0.0,238865.0,0.0
253897,0.0,0.0,405084.0,200000.0,5.0,14454.0,387667.0,0.0
253900,0.0,0.0,112000.0,100000.0,2.0,9264.0,47885.0,0.0
253920,0.0,0.0,25000.0,25000.0,1.0,0.0,35637.0,0.0
253922,10450.0,2.0,126372.0,43600.0,7.0,7705.0,66623.0,0.0
253930,119123.0,7.0,230500.0,85000.0,10.0,19494.0,233818.0,0.0
253941,0.0,0.0,38625.0,25000.0,3.0,0.0,61611.0,0.0
253958,0.0,0.0,104462.0,65000.0,3.0,3745.0,99697.0,0.0
253961,0.0,0.0,175240.0,151000.0,3.0,6540.0,158330.0,0.0
253966,0.0,0.0,22382.0,12990.0,2.0,1678.0,9564.0,0.0
253981,0.0,0.0,154000.0,94000.0,2.0,3457.0,146031.0,0.0
253992,0.0,0.0,927503.0,449503.0,9.0,16967.0,925390.0,0.0
253996,17952.0,4.0,304790.0,80000.0,11.0,15819.0,287752.0,0.0
254035,0.0,0.0,53500.0,53500.0,2.0,2873.0,29947.0,0.0
254046,0.0,0.0,0.0,0.0,1.0,0.0,2407.0,0.0
254067,0.0,0.0,40000.0,20000.0,4.0,0.0,87250.0,0.0
254074,376285.0,1.0,415350.0,415350.0,3.0,4135.0,374841.0,0.0
254135,0.0,0.0,280000.0,240000.0,2.0,7988.0,226107.0,0.0
254145,15287.0,2.0,260000.0,83000.0,4.0,13032.0,137282.0,0.0
254146,0.0,0.0,381800.0,250000.0,7.0,7150.0,256447.0,0.0
254187,16471.0,2.0,834544.0,354000.0,11.0,15328.0,455797.0,0.0
254197,25828.0,4.0,271100.0,94000.0,12.0,15553.0,363291.0,0.0
254206,0.0,0.0,50000.0,50000.0,1.0,0.0,40206.0,0.0
254217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254236,0.0,0.0,57000.0,49000.0,1.0,0.0,8197.0,0.0
254241,558.0,1.0,137955.0,70000.0,10.0,1926.0,170634.0,1.0
254267,0.0,0.0,2729554.0,751654.0,12.0,38523.0,2701347.0,0.0
254273,0.0,0.0,525598.0,106000.0,16.0,32804.0,347489.0,0.0
254281,0.0,0.0,512374.0,234599.0,7.0,6649.0,438304.0,0.0
254282,21331.0,3.0,585000.0,293000.0,10.0,11304.0,675435.0,0.0
254290,12999.0,1.0,17999.0,12999.0,1.0,0.0,12999.0,0.0
254294,4561.0,1.0,7098.0,7089.0,2.0,1182.0,2370.0,1.0
254298,5870.0,1.0,25500.0,25500.0,2.0,2125.0,29310.0,1.0
254322,0.0,0.0,2557724.0,751499.0,16.0,3266.0,2516336.0,0.0
254326,80.0,2.0,3675000.0,1800000.0,17.0,0.0,3983262.0,0.0
254339,4077.0,1.0,378812.0,329965.0,8.0,2050.0,639808.0,0.0
254343,0.0,0.0,9000.0,9000.0,4.0,0.0,55722.0,0.0
254363,23442.0,2.0,730577.0,204496.0,15.0,5375.0,713380.0,0.0
254367,0.0,0.0,370912.0,198000.0,8.0,8565.0,90032.0,0.0
254371,0.0,0.0,231204.0,150000.0,2.0,7617.0,104755.0,0.0
254384,0.0,0.0,2661500.0,2450000.0,10.0,29867.0,2655240.0,0.0
254387,47072.0,5.0,4773625.0,3040000.0,11.0,0.0,5133416.0,0.0
254406,26172.0,2.0,870000.0,500000.0,5.0,13140.0,354867.0,0.0
254441,0.0,0.0,175727.0,50678.0,8.0,6792.0,98739.0,0.0
254447,0.0,0.0,124000.0,60000.0,1.0,0.0,1231.0,0.0
254451,0.0,0.0,2934619.0,525000.0,26.0,11300.0,3022241.0,0.0
254452,0.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0
254453,8236.0,1.0,785000.0,500000.0,7.0,24359.0,670034.0,0.0
254454,0.0,0.0,10990.0,10990.0,4.0,0.0,177566.0,0.0
254473,6720.0,1.0,1435336.0,538000.0,8.0,16374.0,1431038.0,0.0
254500,0.0,0.0,117150.0,50150.0,4.0,0.0,177547.0,0.0
254505,0.0,0.0,186819.0,107819.0,2.0,6624.0,138344.0,0.0
254509,12466.0,1.0,14000.0,9000.0,6.0,0.0,70427.0,0.0
254512,0.0,0.0,607000.0,200000.0,9.0,18375.0,577254.0,0.0
254529,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
254538,0.0,0.0,645849.0,550000.0,6.0,67438.0,483745.0,0.0
254561,27090.0,4.0,508058.0,308385.0,9.0,17290.0,386832.0,0.0
254573,0.0,0.0,42500.0,26000.0,5.0,0.0,339065.0,0.0
254595,0.0,0.0,397224.0,145000.0,8.0,5063.0,305359.0,0.0
254596,0.0,0.0,179590.0,100000.0,3.0,0.0,144160.0,0.0
254600,0.0,0.0,249286.0,170000.0,3.0,0.0,230652.0,0.0
254660,4497.0,2.0,691460.0,300000.0,11.0,5042.0,581873.0,0.0
254670,0.0,0.0,5223502.0,1889500.0,19.0,59523.0,4889504.0,0.0
254673,0.0,0.0,80000.0,50000.0,2.0,0.0,78002.0,0.0
254679,0.0,0.0,12990.0,12990.0,1.0,0.0,12990.0,0.0
254682,0.0,0.0,20527.0,20527.0,1.0,0.0,20419.0,0.0
254685,0.0,0.0,51500.0,40000.0,2.0,0.0,35527.0,0.0
254691,0.0,0.0,1738128.0,500000.0,29.0,70161.0,1400966.0,0.0
254709,0.0,0.0,0.0,0.0,1.0,0.0,57396.0,0.0
254719,0.0,0.0,40000.0,40000.0,2.0,0.0,30061.0,0.0
254723,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
254726,0.0,0.0,264424.0,179895.0,6.0,0.0,257466.0,0.0
254746,0.0,0.0,1423096.0,450000.0,15.0,33859.0,1512267.0,0.0
254782,0.0,0.0,120500.0,54500.0,8.0,9305.0,98468.0,0.0
254789,0.0,0.0,45600.0,45600.0,1.0,0.0,44219.0,0.0
254812,0.0,0.0,2455725.0,1700000.0,12.0,45607.0,2437314.0,0.0
254815,0.0,0.0,517618.0,237000.0,2.0,8014.0,283807.0,0.0
254819,60193.0,7.0,1074062.0,325000.0,10.0,8006.0,634916.0,0.0
254839,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
254852,0.0,0.0,20000.0,10000.0,5.0,1440.0,56952.0,0.0
254935,0.0,0.0,290000.0,254000.0,5.0,0.0,296179.0,0.0
254962,0.0,0.0,296000.0,164800.0,4.0,100000.0,274014.0,0.0
254974,0.0,0.0,55947.0,49057.0,2.0,2514.0,22976.0,0.0
255004,5159.0,2.0,4314686.0,1800000.0,8.0,16864.0,3310690.0,0.0
255008,1725.0,1.0,1500.0,1500.0,1.0,0.0,1500.0,0.0
255012,0.0,0.0,1336408.0,627409.0,10.0,18786.0,1248152.0,0.0
255025,0.0,0.0,1016600.0,1014400.0,2.0,14906.0,1014511.0,0.0
255062,0.0,0.0,381012.0,260000.0,8.0,22157.0,311456.0,0.0
255068,0.0,0.0,52580.0,35000.0,2.0,0.0,45448.0,0.0
255081,0.0,0.0,1787717.0,987717.0,5.0,0.0,1670704.0,0.0
255102,0.0,0.0,130000.0,80000.0,3.0,0.0,140206.0,0.0
255126,0.0,0.0,8000.0,8000.0,2.0,8197.0,34209.0,0.0
255145,0.0,0.0,6831053.0,5000040.0,12.0,48132.0,7024585.0,0.0
255189,13027.0,2.0,100580.0,83000.0,3.0,0.0,64808.0,0.0
255190,0.0,0.0,55000.0,50000.0,2.0,1768.0,41482.0,0.0
255196,0.0,0.0,0.0,0.0,1.0,0.0,14591.0,0.0
255261,0.0,0.0,160900.0,124000.0,3.0,7456.0,137090.0,0.0
255264,0.0,0.0,236000.0,80000.0,9.0,8184.0,157829.0,0.0
255270,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
255289,0.0,0.0,104095.0,104095.0,2.0,0.0,105900.0,0.0
255294,12.0,1.0,87462.0,49463.0,5.0,0.0,24171.0,0.0
255314,0.0,0.0,167188.0,49000.0,1.0,0.0,20000.0,0.0
255320,0.0,0.0,170470.0,95870.0,5.0,0.0,144641.0,0.0
255395,0.0,0.0,65550.0,65550.0,1.0,0.0,65550.0,1.0
255413,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
255440,1950.0,1.0,112500.0,55000.0,9.0,2033.0,177280.0,0.0
255444,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
255449,4059.0,1.0,25914.0,16990.0,4.0,3022.0,9669.0,0.0
255476,1568.0,2.0,355607.0,355607.0,6.0,0.0,616528.0,0.0
255486,59779.0,4.0,19250.0,16000.0,5.0,2211.0,85966.0,0.0
255510,0.0,0.0,105500.0,37000.0,5.0,105500.0,230036.0,0.0
255527,0.0,0.0,34000.0,34000.0,1.0,0.0,16996.0,0.0
255533,0.0,0.0,669491.0,247000.0,14.0,15879.0,838200.0,0.0
255541,0.0,0.0,3621697.0,832414.0,14.0,76761.0,3586281.0,0.0
255543,2667.0,1.0,868615.0,250000.0,11.0,11136.0,832279.0,0.0
255545,148223.0,1.0,35500.0,35000.0,1.0,0.0,148223.0,1.0
255564,0.0,0.0,1033901.0,960000.0,4.0,6667.0,1016522.0,0.0
255578,0.0,0.0,36000.0,36000.0,1.0,0.0,26198.0,0.0
255621,0.0,0.0,319627.0,101064.0,10.0,15223.0,216858.0,0.0
255630,0.0,0.0,441376.0,260000.0,7.0,2905.0,540524.0,0.0
255661,0.0,0.0,91500.0,39000.0,3.0,3918.0,82042.0,0.0
255674,0.0,0.0,411646.0,214646.0,5.0,11515.0,434263.0,0.0
255675,9395.0,1.0,13404.0,11600.0,4.0,2325.0,130046.0,1.0
255686,14776.0,4.0,811356.0,170114.0,30.0,25898.0,824247.0,0.0
255700,0.0,0.0,1207739.0,333500.0,12.0,37218.0,888226.0,0.0
255702,0.0,0.0,295916.0,84925.0,13.0,2434.0,350366.0,0.0
255725,0.0,0.0,1526860.0,1353870.0,7.0,21587.0,1522494.0,0.0
255773,0.0,0.0,461956.0,409956.0,4.0,0.0,516378.0,0.0
255783,2821.0,1.0,50000.0,50000.0,1.0,0.0,38429.0,0.0
255802,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0
255804,0.0,0.0,310000.0,270000.0,7.0,4035.0,433230.0,0.0
255816,34103.0,1.0,3251368.0,1125000.0,10.0,17883.0,3283018.0,0.0
255817,0.0,0.0,83040.0,50000.0,2.0,0.0,43081.0,0.0
255820,0.0,0.0,34501.0,34501.0,1.0,0.0,486.0,0.0
255826,0.0,0.0,87000.0,71000.0,2.0,0.0,88545.0,0.0
255831,0.0,0.0,1000.0,1000.0,0.0,0.0,-441.0,0.0
255834,0.0,0.0,50211.0,23850.0,3.0,1549.0,30776.0,0.0
255845,0.0,0.0,294553.0,143553.0,13.0,11353.0,505387.0,0.0
255849,3784.0,1.0,986578.0,422000.0,11.0,19276.0,827468.0,0.0
255854,8300.0,1.0,678358.0,380926.0,10.0,6030.0,501421.0,0.0
255861,8243.0,1.0,8000.0,8000.0,1.0,0.0,8243.0,0.0
255866,28451.0,3.0,508990.0,155000.0,8.0,3337.0,541418.0,0.0
255877,0.0,0.0,10000.0,10000.0,1.0,0.0,9996.0,0.0
255880,1200.0,1.0,38490.0,17500.0,3.0,0.0,12645.0,0.0
255916,0.0,0.0,7000.0,7000.0,1.0,0.0,7164.0,0.0
255917,0.0,0.0,40000.0,40000.0,1.0,0.0,9994.0,0.0
255948,2622.0,1.0,62000.0,50000.0,3.0,7385.0,48278.0,1.0
255959,0.0,0.0,158000.0,100000.0,6.0,7446.0,125066.0,0.0
255964,0.0,0.0,820394.0,399000.0,7.0,7591.0,412507.0,0.0
255972,0.0,0.0,797588.0,600000.0,7.0,125245.0,878448.0,0.0
255974,5055.0,2.0,4909912.0,3792996.0,18.0,50650.0,5090650.0,0.0
255982,0.0,0.0,25500.0,16000.0,4.0,2706.0,80575.0,0.0
256000,0.0,0.0,66110.0,39000.0,7.0,0.0,45683.0,0.0
256023,0.0,0.0,1833557.0,560000.0,7.0,21854.0,1532069.0,0.0
256036,2233.0,1.0,2200.0,2200.0,1.0,0.0,2233.0,0.0
256092,0.0,0.0,65500.0,20500.0,5.0,8158.0,43157.0,0.0
256099,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
256102,0.0,0.0,137495.0,21500.0,11.0,22621.0,83713.0,0.0
256108,0.0,0.0,803491.0,628491.0,9.0,12630.0,731284.0,0.0
256117,0.0,0.0,160990.0,100000.0,3.0,6452.0,157065.0,0.0
256126,0.0,0.0,135000.0,99000.0,1.0,0.0,97383.0,0.0
256146,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0
256147,16142.0,3.0,975306.0,270000.0,20.0,5582.0,1046051.0,0.0
256154,8197.0,1.0,59000.0,51000.0,2.0,3343.0,60163.0,0.0
256166,63201.0,3.0,1160366.0,100000.0,19.0,131068.0,857001.0,1.0
256191,0.0,0.0,72430.0,48580.0,2.0,0.0,48138.0,0.0
256201,42258.0,5.0,6786600.0,2985800.0,20.0,12381.0,7211279.0,0.0
256247,0.0,0.0,20000.0,10000.0,2.0,0.0,16446.0,0.0
256265,21042.0,2.0,371026.0,360526.0,4.0,11756.0,454165.0,0.0
256296,0.0,0.0,292444.0,66000.0,11.0,473.0,205132.0,0.0
256317,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
256323,10230.0,1.0,158829.0,78000.0,6.0,4715.0,129363.0,0.0
256326,0.0,0.0,1165000.0,898000.0,10.0,16125.0,1875731.0,0.0
256335,0.0,0.0,10000.0,5000.0,3.0,1734.0,67432.0,0.0
256338,2771.0,1.0,88872.0,53372.0,4.0,1954.0,64438.0,0.0
256350,0.0,0.0,560587.0,203010.0,9.0,12969.0,462498.0,0.0
256360,0.0,0.0,176400.0,71500.0,10.0,5072.0,253341.0,0.0
256379,20282.0,4.0,139338.0,100000.0,7.0,0.0,134198.0,0.0
256381,0.0,0.0,100000.0,80000.0,5.0,0.0,47792.0,0.0
256385,0.0,0.0,0.0,0.0,1.0,0.0,35903.0,0.0
256421,0.0,0.0,50000.0,50000.0,1.0,0.0,49342.0,0.0
256444,22206.0,4.0,5315000.0,3640000.0,9.0,44593.0,5014559.0,0.0
256447,421947.0,2.0,499616.0,300000.0,3.0,4144.0,658835.0,1.0
256453,2649.0,1.0,13107798.0,3650000.0,18.0,40052.0,12077065.0,0.0
256461,0.0,0.0,57188.0,24000.0,3.0,2412.0,50009.0,0.0
